prior	after smooth	after rf
-4.071733375	0.482982763	1.581928176
-3.542092849	0.858405319	-0.199231788
-3.581292464	-0.622139917	0.303348202
-3.468619	0.01269185	-0.422735339
-4.154949263	0.732658787	0.460104841
-2.862407861	0.452363665	-0.184697534
1.807448505	1.020713694	0.604556296
-1.275181639	0.412042352	0.641597691
-1.552862366	-0.182308476	-0.429191696
-5.510258384	0.848821094	1.459003646
-4.127213453	1.192958361	0.310488919
0.94460716	-0.521511574	0.487561526
-4.390609268	-0.661142679	-0.783614891
-2.436570471	-0.631068118	-0.16367898
-0.223918158	1.306978584	0.380979412
-3.725247835	-0.256285296	0.267587061
-3.25118279	0.836980632	0.260182919
-2.977622932	0.842013019	0.280400277
-4.987091665	0.41889436	0.597461444
-3.933191729	-0.045089454	0.70371278
-3.793018654	0.025470405	-0.045577119
-4.445500811	-0.429202643	0.391123445
-4.605368895	0.51698003	0.910013109
-1.274801402	0.351640582	-0.632653386
-2.308173399	-0.349600441	0.042931343
-4.423172417	0.630252567	0.56495622
-4.529552004	-0.225789281	1.616359988
-4.190247768	-0.162168106	-0.032035662
-4.27654055	0.393101269	0.739468326
-1.196675654	0.166249554	0.327449508
-2.502164679	0.219496645	-1.120172678
-1.863352963	0.551573352	0.742344436
-4.992391703	-0.104978771	0
-0.128864811	0.797720224	0.911840504
-4.697371691	2.735597737	-0.112665694
-3.517343499	1.456119574	0.231978219
-2.686747778	1.377891958	0.443163473
-4.559056065	-1.599256387	-0.45927901
-5.511719538	0.25566809	-0.029658944
-3.60574875	0.093970829	0.263420828
-4.894837437	4.633324504	0.273125232
-4.82826709	1.445289929	0.196550635
-4.717961465	0.301692606	0.38098856
-5.219767637	0.361242532	0.446832456
0.620771554	0.336665909	0.862527457
-0.00947405	0	0.287310321
-3.19416762	-0.800742382	0.170102106
-3.297704652	-0.348514403	1.152859046
-1.611002224	-0.046415873	0.568662082
-3.702550478	-0.282811536	-0.167679974
-2.521057526	-1.039569312	-0.722740867
-1.842740555	-0.066577919	-0.140008716
-3.49931861	0.393412589	0.257183321
-0.512546957	0.82331285	1.968371344
-4.994932023	-0.252261834	1.007631711
-3.187081371	1.058435186	0.38695356
-1.910838165	-0.061507906	0.508415416
-3.741051134	0.425795301	0.082296111
-2.974967448	-0.855663044	-0.670932604
-5.050024355	-0.619737274	-0.436058714
-4.161191572	-0.283329766	0.408654733
-3.819424527	-0.773200822	-0.255162331
-3.329504859	1.215771865	0.593904225
-3.532832234	0.00586948	-1.329163621
-3.598526405	0.996743322	0.474367672
-1.654286773	-0.667118973	0.415268844
-3.19838126	-0.577062624	0.545684098
0.9773728	-0.0508459	-0.047725212
-2.072498987	-1.23472082	1.888704704
-2.761236072	2.058761355	-0.210152012
0.183389898	0.80529422	0.328684092
-3.11119849	0.384418423	-0.037611562
-2.627519567	0.909033144	-0.477631912
-2.543399865	1.602340921	-0.371259693
-2.249460332	-0.064206078	-0.636476286
-4.333193238	0.482699314	0.492880486
1.778968501	0.022244208	0.716076602
-4.8260662	0.322691894	-1.270748458
-1.338811346	1.177601637	-0.17368778
-4.80103184	1.998933134	0.545297709
-1.655868371	-0.526930787	-0.268756898
-3.676821297	1.714854763	-1.527308692
-4.637401905	1.31944163	-0.015715735
-3.971947555	-0.638107717	0.710553724
-4.479670223	0.188476682	0.111830814
-1.013360397	0.106066557	0.983802104
-2.445231176	-0.291335047	0.355113393
-3.709412983	0.533409888	0.178350216
-2.812400642	-0.021041982	1.083796574
-3.190681432	0.899898166	-0.148294722
-2.431539424	0.631348413	-0.82371352
-3.368541017	0.938490107	0.440902983
-0.904253555	0.140006336	0.931126972
-2.312177425	1.850570793	0.110485487
-3.586252489	0.773862162	0.269477177
-5.027538429	1.026923707	1.051819035
-1.347037901	0.203233558	0.244275611
-4.104543964	0.193357884	-0.504452296
-3.822865363	0.611777914	0.970916942
-2.805633041	-0.625543685	0.89167026
-3.852535752	3.337858424	0.974945165
-4.437212601	-0.424729727	0.406684748
-4.230859653	-0.502239623	-0.237780571
-4.811511583	1.329641405	0.883744851
-4.982115033	0.836469589	-0.124450077
-4.307941193	-0.550723645	0.416795224
-2.83065599	-1.531225851	2.261729743
-5.014074012	1.878604805	0.977479232
-3.071724093	-0.497075707	0.275816971
-1.795920291	3.362514044	-0.081805259
-3.093081403	0.757016775	0.517658235
-4.893343472	0.224290087	-0.058644721
-2.140025141	-0.386067957	1.036203302
-4.400412731	0.159986863	-0.013700959
-3.856054179	0.129061271	-0.38352844
-5.474008927	1.406617283	0.449327096
-1.990288384	-0.931799448	0.033225134
-2.43769969	0.984919432	1.024248477
-4.306468033	-0.172873311	0.006394472
-3.10652338	0.129654809	-0.123526799
-4.44226277	0.57624302	-1.708473859
1.476707024	-0.141823668	1.441911582
-4.530172685	-0.467446699	3.000420832
-4.437212601	1.118740832	3.072324476
-2.077010561	2.422404292	0.274669803
-4.410914007	-0.18439715	-0.057510279
-2.265223838	0.19172891	-0.120110031
-4.736193616	-0.691938635	0.269451559
-2.055205765	-0.57825377	0.394353885
-3.932418718	-0.094019103	1.314727712
-2.336498306	-0.776050255	-0.358384403
-3.239850564	0.042286539	0.104902661
-3.373177747	1.745823481	0.131383716
-4.365405651	0.542394524	0.313332455
-3.957061312	-0.156517372	-0.234929846
-4.782378707	-0.860940136	0.364689432
-1.974990511	0.304137582	0.084538233
-4.055810916	0.754338364	0.275100204
-2.347224417	1.359121978	-0.413186206
-1.733226362	2.408995281	-0.440976492
-2.959390989	0.161844206	0.133923607
-2.234446782	-0.168092281	-0.206519204
-4.53951088	0.311705368	0.034638617
-3.702778689	-1.214476474	-2.576486848
-1.786072463	0.368871875	0.32772068
-5.211461972	-0.395869909	0.181646374
-3.638607515	0.133327184	1.007304117
-4.211479054	-0.474021942	0.104344915
-3.292878303	1.701967418	-0.096104945
-5.008969815	-0.813671793	0.214278751
-4.072088543	1.476970314	0.180385261
-4.904930473	-0.684463646	1.485973363
-4.284560956	0.694699778	2.308620478
-3.506504931	0.683052111	-0.446165108
-3.808953112	-0.090731678	0.798438333
-2.737264204	0.797076	0.086129115
-4.115210275	0.294314697	-0.314700108
-2.646642996	-0.115550226	2.712271799
-5.223892693	0.675524397	0.502199059
-5.259796668	-0.370192841	-0.425560152
-2.022058106	-0.845809127	0.462200904
-3.922861768	0.821374558	0.277641423
-2.523125712	1.449075429	1.918884834
-2.568514256	2.663391177	-0.362853637
-1.186610773	0.980556695	1.987088575
-0.829332531	0.567478548	0.047204389
-4.554907647	-0.608388056	0.248107064
-0.011305991	1.035573877	0.717901708
-3.34780845	1.294060049	0.235902364
-4.466108063	0.06885811	0.336022235
-3.939254178	-0.346428116	-0.564603704
-4.308093215	0.105150736	0.575288425
-5.393234096	-1.413366201	0.137771423
-4.009450671	-0.742424983	0.595528087
-4.502176081	-0.770268865	0.295153751
-4.286448859	-0.716607906	1.272666069
-1.478787688	0.702189834	-0.175349625
-5.754002227	-0.185334967	1.375001286
-4.410914007	0.61001888	0.30125537
-4.448924698	0.300632128	0.865404786
-3.285811924	0.077842441	-1.671395758
-2.484378701	-1.166882722	0.144498681
-3.932889916	0.515225823	0.990764725
0.388797253	-1.291482382	-1.080425043
-4.054098464	0.614634402	0.77918388
-4.822225214	0.095190771	-0.061134373
-4.261628515	0.960115553	0.249041216
-0.784557791	0.57934526	-0.684069241
-4.071360772	1.598816322	-0.978651114
-3.302660587	1.300188932	-0.911927507
-4.743836119	0.354948366	-0.113148617
0.076100223	0.461972756	0.506643298
-4.015663636	-0.010753869	0.377060795
-3.800273156	0.174830698	0.351933969
-3.176415081	-0.258479328	1.340523586
-3.929019651	2.429436917	-0.685013481
-4.426979374	-2.194825592	-1.260430282
-1.831345936	0.101108162	-0.187905888
-1.631711733	-0.204554877	-0.203918271
-2.935353898	1.73561344	0.383033033
-2.378367905	-0.205942143	-0.065130528
-2.789718118	-0.029346469	0.558015877
-2.433715947	0.950670304	-1.696155399
-4.25828703	2.252937308	1.051627848
-4.405197927	-0.40623494	0.768807369
-5.141577878	2.693132191	0.629226648
-3.805810341	0.344418984	-0.35584388
-4.378888336	-0.662656776	0.510808781
-1.372905517	-0.157708657	-0.359225313
-4.878503551	2.876711902	-0.058276899
-4.56973763	-0.007784629	0.236939384
-4.878503551	0.865180607	0.500618599
-4.48296516	1.36980401	-0.598556922
-4.979553287	0.613305045	-0.777086899
-3.577088824	-0.499223209	0.036110058
-4.756228607	-0.078087805	-0.683399246
-2.941317815	-0.721912518	1.222624246
-4.266739166	0.491666832	0.302048477
-6.439733939	-0.958520088	-0.446066329
-4.796758337	0.830313624	0.447645726
-3.126217516	-0.063849662	1.649019923
-2.61957066	-0.065877503	-0.781221039
-4.169581429	-0.134995094	2.1715749
-2.517726889	0.910722828	0.538154663
-1.132107619	0.569357437	0.171652056
-5.091160573	0.231601369	0.241491381
-3.792694822	1.147384065	0.696252586
-4.458889667	-0.106015445	0.759001291
-4.101540925	-0.400472539	1.181304291
-4.210088876	-0.922130815	0.372045534
-2.318548934	-0.739821076	0.368871875
-4.209013174	0.57955875	0.359203901
-3.80103636	1.952296836	0.111568298
-3.012967548	-0.962205967	0.112841568
-3.899071672	-0.774217581	-1.477306733
-3.68361543	-0.615638257	0.178478629
-2.189423214	-0.774217581	0.461682172
-4.493758386	-0.122998322	-0.353064092
-3.707652623	-0.154710264	0.500897555
-4.009173632	-0.601284582	0.537726468
-1.514139459	0.047114931	0.026723235
-3.408313991	-0.843449133	0.264348289
0.945941103	-0.607075866	1.166169892
-2.167571905	0.27983768	-0.379170808
-4.415422226	0.12170281	-0.015967633
-0.435657738	1.484165477	-0.796730389
-1.784371977	0	-0.892336489
-2.878132134	-0.924604115	2.714322375
-3.261320328	-0.553817566	-0.873176234
-1.274550032	1.017788213	-0.522363669
-4.302489305	-0.285356825	0.030031135
-3.655168464	-0.518659932	-0.522363669
-3.327519803	0.067859629	-0.527598066
-5.487634263	0.190389112	0.571959157
-4.7393205	0.82744088	-0.334422324
-4.389302607	0.310971584	0.666339734
-4.294448177	-0.384845994	-0.751645146
-5.509523831	-0.442316453	-0.732393747
-3.041033572	-0.142217138	-0.228534105
-5.202036813	-0.21042624	0.562875498
-2.365996461	1.185311192	1.187332381
-3.79130882	0.25785044	-0.051425864
-1.63105343	0.839064807	0.675139392
-3.285884927	0.452980359	-0.558045087
-3.288566318	3.429036497	1.364657739
-4.671594277	0.462507381	-0.406633476
-3.309309308	0.096960285	-0.629801346
-4.541569316	-0.032409067	0.149291185
-0.386267561	1.868301453	0.670500786
-3.161803837	0.704146789	0.790828452
-4.208965217	0.070438884	-0.127016563
-3.770466152	0.28323334	-0.164784561
-4.690842895	0.410446229	0.29348923
-0.889304605	0.09471415	1.147075347
-3.107906282	-0.458340785	0.318796907
-1.100694874	-0.046861134	0.651976033
-0.595246872	1.165571909	0.111774374
-7.353703732	-1.379035363	2.937396056
-2.83743236	-0.612904606	0.234705238
-5.297491544	-0.055298301	1.372360962
-3.807625583	-0.369099912	-1.549153389
-0.030911149	-1.828839852	2.027484088
-2.923397194	0.161114361	0.144030025
-3.702778689	0.158480027	0.507159965
-3.304747414	0.885667124	-0.126709652
-1.40794816	-0.236596136	0.401895266
-3.35754377	1.779331014	0.084744239
-1.363685671	1.6332267	-0.206992613
-3.017886216	1.112082854	0.806011508
-4.978415	-1.23956783	0.012533031
-4.878856134	0.830313236	-1.07258306
-3.834619974	-0.441160476	-0.024943792
-4.034223305	0.215542736	0.51150928
-1.265067114	2.525484789	-0.251925336
-4.650136755	0.323978545	-1.644805653
-4.410547656	1.080590794	-0.986825464
-0.294970658	-0.29414309	0.076507599
-6.517268175	3.645988933	0.3036573
-4.093691392	0.16237509	0.057706375
-2.621203854	-0.193028606	0.681288852
-5.161363816	-0.351542548	0.667249713
-3.557664728	0.196865855	-0.972478629
-3.6118839	2.029117549	0.438220874
-3.915114537	0.772586872	-0.205367808
-6.209285935	1.169607889	-0.03079182
-3.057644783	-3.82736627	0.770112935
-2.277964751	-0.343961913	1.066118596
-3.945900993	0.144228242	-0.264728781
-1.975937073	0.748128466	1.617299139
-4.202783434	2.266817576	0.063145868
-3.207215409	0.762151969	0.376641183
-5.602168676	-0.096332454	0.923660812
-4.33106406	0.507940305	1.327694199
-4.363529721	2.576080974	1.518835556
-0.698513557	0.800504305	0.637018583
-4.194495288	2.996937114	-2.383656682
-3.268736922	0.366853141	0.019939821
-4.087827605	0.141161772	0.658642304
-4.086552137	-1.211022484	0.525711895
-3.874112062	-0.052449209	1.329179397
-3.581844986	1.872549837	0.865586879
-4.032428588	-0.269218444	0.349205145
-2.277964751	0.876901664	-0.037625208
-3.195953197	-0.590235054	1.462100012
-3.521161106	-1.904123513	0.699869478
-3.828843697	-1.02620057	1.786533941
-4.261862555	0.229897559	0.58142762
-2.980285286	0.243260116	-0.192313768
-4.034107519	0.228805395	2.185685261
-3.690137727	-0.719842156	-0.479698318
-2.130994997	-0.289265365	0.59516619
-4.693242382	-0.099269169	0.025944398
-4.738416729	1.182085522	-1.42358761
-3.177800427	-0.169619236	0.827400206
-3.806582634	0.459949497	-0.309681829
-3.76396348	-2.15174206	0.310361705
-3.44217552	0.373226164	0.095188741
-1.447844553	0.697811822	0.156774067
-4.351071566	-2.078283978	-0.305544512
-1.83508245	0.559115229	0.137401048
-1.506597176	0.340941141	0.254377244
-3.170883377	-0.599322231	0.104301664
-3.776325325	0.837102451	0.463190992
-4.12289855	-0.006984481	-0.095239243
-4.75707009	-0.290854487	1.715487312
-3.629596778	0.03162966	-1.877999727
-4.981879859	-0.43397288	0.319908141
-0.454579318	-0.331450797	-0.00389839
-3.671201507	0.022923808	-6.006601092
-0.431234596	-0.57284748	0.279557614
-3.45442867	-0.239764106	0
-1.775947754	-0.077432159	-0.767726825
-1.663542792	-0.267570463	-0.135289285
-3.005421352	3.281424843	-0.502882603
-4.202670578	0.203812483	-0.359601911
-3.143452968	0.562742642	0.790741512
-3.749475566	0.387655514	-0.370685168
-3.267302772	-0.299971734	0.014731147
-4.327212977	-0.68374562	1.077418972
-4.086214415	0.776680408	-0.32683936
-3.331677368	0.524549089	-0.041694239
-4.846894653	-0.552682178	-0.065084707
-4.695722034	-0.253520913	2.293974547
-4.094954278	4.141533247	0.230456511
-2.274046631	0.381774348	1.061579717
-4.699395837	-0.338498963	0.46410721
-4.754276421	0.351303623	0.062633187
-5.397973585	0.389572732	0.692389511
-4.227718137	0.582704829	0.276451547
-2.259171481	0.162507668	0.080304248
-3.813734045	0.464757686	0.056337981
-4.507640771	-0.423485316	1.747482382
-1.040248585	1.867313535	-0.027765407
-1.889274508	-0.924959215	-0.375093446
-3.522155338	0.051309806	-0.200744928
-4.62102366	0.6546502	0.111306495
-2.841579951	2.733207266	0.804386014
-3.02519147	0.503510043	-1.300061345
-3.671654676	-0.096479685	0.79754714
-3.10409548	-0.277531892	-0.412626718
-2.626127723	0.026018615	1.398229942
-4.211118186	1.198952951	-0.173429853
-4.799713626	-0.20517693	0.236025109
-2.18387118	0.837102451	0.319985241
-3.576523721	0.49348981	0.877740481
-3.590515211	0.041975652	0.051455832
-4.821344183	1.017373278	0.784894883
-3.769058212	-0.731926679	2.402385442
-5.018947527	0.68372106	1.176223986
-4.395748998	-0.478255542	-0.190521435
-3.606049167	-0.301799855	-0.135289285
-4.096596118	0.297112757	0.256614701
-4.212386999	0.622343385	-0.027983768
-2.418325648	0.230005014	0.89363869
-4.505558111	0.21111408	0.393508524
-1.631361106	-0.353579659	-0.645644982
0.152850791	-0.128840565	-0.270732223
-3.813880639	0.515800692	0.6358213
-5.045662999	0.526756564	0.177045963
-3.449910247	-1.942761423	0.487298759
-3.533908089	0.250469745	0.415630844
-2.366530417	-0.53733402	0.51761146
-4.791655747	-0.870791923	-0.624504327
-4.296159663	-0.282475599	-0.269271925
-3.924642678	-0.749810835	-0.14240273
-3.915662103	0.112536496	0.345963879
-4.364203923	0.641116231	0.95073136
-2.252246688	-0.690200217	-1.517999965
6.621222445	-0.573612824	-0.298637004
-3.186350325	0.522519451	-0.751356893
-3.373998099	-0.162561016	-0.407305899
-2.716158066	-0.188263927	0.131821946
-3.741803052	0.006602171	-0.85783443
-2.32542663	0.472686167	0.08696002
-1.81466896	0.877254406	0.384669739
-5.264658653	0.372950474	-0.987439726
-4.447667939	0.844904814	-0.296366626
-2.287619832	-0.208471197	-1.0703221
-5.37280913	-0.77184584	-0.186644129
-4.301683214	1.807701982	0.09127948
-3.975530626	-0.469223229	0.323506357
-2.866623672	0.125192302	0.51136049
-0.863513235	-0.572397026	-0.004928396
-2.071309553	0.484593199	0.545081462
-1.89211732	-0.80882106	-0.190602238
-3.729381841	-0.057686995	0.090805393
-2.989117223	0.227280705	-0.30824976
-0.399818092	1.174473726	-0.526572735
-3.040240124	0.736191438	0.500769207
-2.895319764	-0.251534586	-0.539374121
-3.778917755	-3.012407546	0.24963892
-3.038504996	2.335220415	0.459750919
-3.083837076	-0.835402058	-0.007691599
-3.918314634	1.00346485	0.748363296
-4.465585774	-1.080316227	1.030761751
-1.745922666	0.256279047	-0.503069172
-3.562249425	0.382400502	0.00863154
-3.587064306	0.762815642	0.475535794
-6.145523979	-1.274429906	-0.800385205
-5.265649799	0.038804023	1.581974834
-3.313571006	-0.54091553	-0.649027191
-4.631242078	-0.060944157	0.124853895
-2.588768045	0.042021221	0.646124986
-4.574028112	9.007121365	-0.156166982
-2.438415234	0.41295851	0.075261609
-3.341531988	0.623125775	0.338149341
-2.25185009	0.318299773	0.114193279
-4.028388039	-0.220555337	0.370743623
-4.939377749	0.38285843	-0.060030315
-3.684745329	-0.267207408	8.110644552
-3.232638572	0.442381985	0.464578324
-3.458563249	-0.852430477	-0.091953268
-4.132632637	-0.827776209	-0.173628669
-5.431021123	-0.890506819	0.040838233
-3.124098844	0.621877236	0.057774575
-3.962846488	-0.807782142	-1.327145956
-2.156252681	0.396608179	-0.774391067
-4.670323441	1.333743214	-0.201141882
-2.093861367	-0.555528237	-0.087590835
-4.103463607	1.480326495	0.333148519
-3.00247568	0.216654655	0.126520094
-2.268900619	0.483158781	0.376526752
-1.437553667	0.556213574	0.760917603
-5.275935518	2.312871747	-0.101005134
-6.376092819	0.477606207	1.296720108
0.802685789	0.812544995	0.476640241
-4.052401464	-0.480167633	0.387533606
-1.944925549	0.680259595	0.755771116
-2.556379641	0.830584393	-0.131585701
-1.486280097	-0.22344547	1.41174776
-4.940021878	-0.393542203	1.045811501
-3.738495537	0.106724349	0.837675039
-4.420827491	0.775767747	1.059711122
-2.094196222	0.92605433	0.084969339
1.498414149	0.151571316	-0.97935285
-4.841173647	-0.460832139	0.240423889
-3.042665332	0.288521118	-0.474357202
-1.485550546	0.831591336	0.654277516
-1.434893269	-2.01318889	-0.30747324
-3.800571975	-1.002787587	-0.248767792
-4.516055799	0.595801149	-0.073979774
-2.793480404	-0.718518799	-0.011994106
1.410270225	0.983289943	-2.048507993
-4.647398045	0.564603704	-0.499363859
-5.542396533	0.764638851	1.759904933
-4.433952598	-0.439141138	-0.490340532
-4.29926109	0.234208607	1.363619072
-3.44421205	-0.580806177	-0.528565169
-2.163099137	0.241745145	0.909137532
-3.124302837	0.547213963	-0.152235595
-3.694579919	-1.26146058	-2.836851751
-2.999345165	-0.346520496	0.20201954
-4.464617979	0.291681269	0.562198013
-2.65798898	0.349547411	0.739593871
-4.203587759	0.361145769	-0.245551487
-3.711738586	0.403165853	-0.573924571
-3.027553728	-0.574562128	0.864049779
-2.029251356	0.492064158	0.148707082
-3.866912048	0.86255332	-0.091037451
-3.59776357	0.621818653	0.180130629
-3.758297383	1.404777573	0.48724386
-4.011697663	1.606677627	0.639483956
-3.866912048	-2.391474416	1.053583179
-3.20158099	2.497244677	0.93581925
-5.005608809	0.939830775	-2.300035689
-2.327059666	0.590617855	0.969168768
-2.991278093	1.457903713	0.367497931
-3.145507805	-0.418385691	-0.565054389
-3.758297383	-0.275753601	0.467909625
-2.19695808	-0.576629673	-0.14927704
-1.797999324	0.379138108	0.395774415
-4.020024974	-0.41809393	-0.886670593
-3.697092732	1.453115746	-0.406849575
-3.601943172	3.895876787	0.156170536
-3.824740129	0.573617235	0.085306074
-4.061566143	1.600847007	-0.886359132
-1.036352825	0.555669452	2.191797951
1.267077801	0.115427945	-0.517502505
-3.776371413	-0.401743765	0.780468347
-2.302045219	0.262827457	0.26728404
-5.166044989	4.204874669	0.256506545
-3.134675094	0.608776028	0.612588011
-1.983582225	-1.557129511	0.938669491
-4.357804947	0.288175272	0.560866089
-3.406810541	-0.990158482	0.034929772
-3.800954221	-0.087584249	0.254997864
-2.596236302	-0.139421792	-0.748930803
-3.490311605	-0.156555093	-0.027671745
-1.953254176	0.148157475	0.146374742
-4.146495514	0.19429744	-0.283347239
-3.87191915	-0.360242486	0.357635683
-4.110825636	0.737858076	0.349821952
-4.031585919	-0.416021221	0.222473027
-1.773908922	0.598436116	0
-3.48161763	-0.330413012	0.310875904
-1.663903381	-0.210250987	0.728862705
-3.642964726	-0.107305702	0.766605793
-2.190899065	0.662441558	-0.243524617
-2.206509412	-0.26432057	0.466313856
-2.848044117	0.187872771	0.220275341
-4.559477803	-0.13769624	0.549887198
-4.608905164	-0.401375681	-0.160958553
-2.659648465	-0.502812399	0.704368239
-4.873103285	-0.174445118	-0.019579302
-3.360666108	-1.03481336	0.554224675
-3.617131554	0.480868418	0.056698452
-4.504626666	-0.141320225	0.516527596
-4.035250358	0.449358258	-0.039158603
-2.856855991	-0.202494471	-0.030784433
-2.444410749	0.628900214	0.236013983
-3.830654766	0.475940997	0.256697888
-3.57429951	-0.11931581	0.82434586
-2.226566413	-1.361749582	-0.800814607
-1.029838872	-1.574892994	0.224679129
-4.207687497	-0.220411168	0.056698452
-4.038534057	1.635895781	0.754680257
-3.546950649	2.52401898	0.116341133
-3.924043918	-0.034885648	0.23863162
-3.027553728	1.676889169	-0.781525847
-1.311865228	-1.098987831	-0.959145357
-3.203335985	0.08575099	-0.016954705
-0.558332359	0.858693604	0.625237655
-4.038534057	0.024436289	1.115028465
-3.850516887	-0.656734562	-0.483209098
-4.230618646	-0.22460184	0.008721412
-4.099093237	1.345924202	1.088507005
-3.904109151	-0.029166949	-0.024065427
-4.419624093	0.290348594	-1.31484852
-4.890959798	-0.380095422	1.167823301
-2.897247042	-0.071850046	0.464289499
-3.176598365	-0.713102406	-0.184706596
-0.451483599	-0.199583461	0.310987164
0.983989387	0.699426946	0.772251591
-3.64526162	0.195848653	0.30139181
-3.306167516	-0.083894401	-0.492712765
-2.926735898	0.183677646	0.319625696
-3.484065491	0.039171664	-0.391183584
-3.693905677	0.581654619	0.125841601
-4.153902776	0.272035407	0.287400184
-2.794693152	0.428080251	0.425738141
-3.814808672	-0.424455892	0.899453072
-2.012389951	-1.083946215	0.429958804
-2.29333429	-0.15329386	1.145284145
-3.94210971	-1.087006026	0.221972761
0.658080126	0.228139214	0.261744579
-4.323449828	-0.03033234	-0.251884636
-1.312700427	-0.681681745	0
-4.406824405	0.412873106	0.116383067
-3.837074921	0.86145196	-0.896176004
-3.943514394	0.604024278	0.245270176
-1.450231054	0.554784483	-0.736953238
-3.883144221	0.143738586	1.052950216
-3.801625915	-0.03923465	-0.007583085
-2.390328799	2.051236442	-0.442171943
-4.323449828	0.091471467	-0.023370176
-0.930852637	-0.517968296	0.676855112
-3.76547481	-0.305771608	0.103816673
-4.532762299	-0.314420298	0.193734264
-2.799894657	0.114970395	0.574954345
-3.476106092	1.878137989	-0.735649696
-3.172863523	0.551063393	1.96682342
-4.724782632	0.848665186	0.432410573
-3.502374473	-0.615087351	-0.372289713
-3.636345877	0.312807948	-0.122308643
-4.115566731	-0.788237535	-1.676908257
-1.983582225	0.361110595	0.038323465
-0.965261084	-0.248087204	0.745592468
-4.275976108	-0.304277046	0.062722663
-3.230981436	-1.309515043	1.205997897
-2.776969297	0.8618119	-0.258984148
-2.917438019	-0.363281196	0.163851782
-4.8727449	1.05961656	-0.424909296
-2.626035799	1.611176765	0.214714408
-3.6870499	2.561625263	0.058757496
-3.527558679	-0.271275283	-0.517270978
-2.464318359	1.364853769	0.386543597
-2.556891692	1.117480979	0.948426162
-2.673317485	-0.232271033	-0.532249194
-1.638046657	-0.311625788	0.745323513
-2.797526359	0.112464638	0.796735763
-3.412882852	1.017282312	1.626428738
-0.723182535	0.920856747	-0.381480867
-2.169143701	0.983372902	0.771439087
-5.320591914	0.572243588	0.913496356
-1.474148347	0.484970334	-0.356148917
-4.232892824	-0.130164	0.623251575
-3.508728747	2.365273497	0.224929276
-1.615215175	0.432344983	-0.483209098
-4.351888737	1.193364025	0.152592347
-3.472979761	0.007200693	0.674581106
-3.227060365	1.353406965	-0.161069699
-3.306167516	-0.042824497	0.30519658
-4.492206001	-0.096183278	0.756224927
-2.371556296	1.153195778	-0.139461428
-3.703725927	0.059626015	0.429182691
-2.430120036	-0.494788622	0.712097619
-2.870012472	0.481921129	0.288396306
-1.770991034	0.924031434	0.453643689
-3.437659865	1.306954712	0.690900059
-2.374853919	-0.145414678	0.196992686
-5.181837278	0.095539942	0.061207541
-5.832874034	-0.641243911	1.397813064
-0.423993186	0.82401963	0.402475601
-3.463830625	0.106140644	-0.486542145
-2.426130919	-0.78101256	0.077107381
-4.634119666	-0.20592273	0
-3.407509811	1.714085812	0.582958217
-4.772241107	0.350589401	0.244908931
-3.214863343	0.97483159	0.183730657
0.157894564	0.747063435	-0.621663944
-3.584150545	-0.058745117	0.70883409
-3.267421501	0.575905564	0.09729559
-3.52300176	0.735042826	-0.732199275
-3.947591567	-0.575044429	-0.312697478
-3.762410995	-0.040713733	0.437796809
-3.246019252	-0.21189942	0.326129675
-4.306799375	0.912039744	0.388039759
-1.131644166	1.312767724	1.047606197
-4.450173328	0.269146494	0.629411968
-4.492206001	-0.061154322	0.276119106
-0.930852637	0.539476444	0.06819985
-5.447719974	0.559505272	-0.24212397
-0.785573001	1.242390509	0.295174567
-2.072822669	0.493373861	0.127139652
-1.1856762	-1.541181071	0.429638557
-3.849541909	1.424774957	0.560421309
-2.21660985	-0.636069762	0.699780884
-4.527128677	0.124045966	0.393134924
-0.225681856	1.135587961	-0.431581155
-2.509401537	-0.791252498	0.42386763
-4.392119815	-0.26551833	-0.166888277
-4.937792987	0.685393352	0.357270727
-3.319222404	-0.262797931	1.891414545
-2.721217793	-0.932996631	0
-4.868275447	0.422568213	1.431828299
-5.1267848	1.122783057	-0.545202654
-1.876658847	0.148942841	0.522765142
-3.930045255	0.823301165	1.001574475
-2.417954505	-0.50705483	-1.664616104
-5.189769503	-0.248017114	0.955865989
-2.410092147	0.019307756	0.466448253
-3.904009965	-0.702504114	0.067818821
-4.046466616	-1.447574578	-0.276443446
-4.49299688	-0.336043269	1.008989406
-4.426309469	0.050370866	0.298922762
-4.173498199	-0.573992294	-0.282207488
-2.621677626	-0.861331322	0.784829148
-5.321035213	0.030214881	0.292201088
-3.669420181	2.202629173	-0.055803851
-3.509880173	0.590019868	-0.160897962
-3.474091402	-0.31944065	0.431240149
-1.98869881	-0.239334359	-1.309203478
-3.247807851	-0.33391282	-0.163713388
-3.958312453	-0.351770134	0.316616872
-3.83059268	0.765412457	-0.883765913
-3.136620464	-0.70628439	-0.201753283
-3.358909105	0.452657666	-0.531781906
-3.260565096	-0.408272782	-0.386841683
-3.554031702	-0.967552062	0.413894535
-2.729089094	1.250539401	0.684515678
-3.970433394	-1.215325985	-0.497815466
-2.797526359	1.374752752	-0.452637379
-1.873949648	0.983712453	-0.864130981
-3.405706249	1.661616646	0.988890547
-4.981873603	1.305053033	-0.099801055
-3.814808672	-0.299541872	1.119732122
-1.353160853	-1.062957578	0.31845277
-3.050641874	0.246686931	-0.155499438
-5.105464809	-0.369898237	0.535945457
-4.464777214	0.107953156	-0.832880745
